token,tag,AF_chatgpt,AF_published,AF_student,RF_chatgpt,RF_published,RF_student
stabilization,nn,0,1,0,0,0.15882848112323503,0
quinone,nn,0,1,0,0,0.15882848112323503,0
rearrangements,nns,0,1,0,0,0.15882848112323503,0
active/‘deactive,jj,0,1,0,0,0.15882848112323503,0
switch,nn,0,1,0,0,0.15882848112323503,0
antiporter,nn,0,1,0,0,0.15882848112323503,0
cys39,nnp,0,1,0,0,0.15882848112323503,0
nd3,nnp,0,1,0,0,0.15882848112323503,0
deregulation,nn,0,1,0,0,0.15882848112323503,0
pten,nns,0,1,0,0,0.15882848112323503,0
putative,jj,0,1,0,0,0.15882848112323503,0
pink1,nnp,0,1,0,0,0.15882848112323503,0
"1,24",xx,0,1,0,0,0.15882848112323503,0
ubiquinone,rb,0,1,0,0,0.15882848112323503,0
reverse,vb,0,1,0,0,0.15882848112323503,0
ubiquinone,nn,0,1,0,0,0.15882848112323503,0
succinate,nn,0,1,0,0,0.15882848112323503,0
inhibited,vbn,0,1,0,0,0.15882848112323503,0
rotenone,nn,0,1,0,0,0.15882848112323503,0
δψmt,nn,0,1,0,0,0.15882848112323503,0
"25,26",xx,0,1,0,0,0.15882848112323503,0
reperfusion,nn,0,1,0,0,0.15882848112323503,0
ischemia,nn,0,1,0,0,0.15882848112323503,0
"27,28",cd,0,1,0,0,0.15882848112323503,0
survive,vb,0,1,0,0,0.15882848112323503,0
oxygenation,nn,0,1,0,0,0.15882848112323503,0
"30,31",xx,0,1,0,0,0.15882848112323503,0
correlates,vbz,0,1,0,0,0.15882848112323503,0
"32,33",xx,0,1,0,0,0.15882848112323503,0
carotid,jj,0,1,0,0,0.15882848112323503,0
triggers,vbz,0,1,0,0,0.15882848112323503,0
provoking,vbg,0,1,0,0,0.15882848112323503,0
neurotransmitters,nns,0,1,0,0,0.15882848112323503,0
hyperventilation,nn,0,1,0,0,0.15882848112323503,0
burst,nn,0,1,0,0,0.15882848112323503,0
hiv.1,nnp,0,1,0,0,0.15882848112323503,0
expectancy.1,add,0,1,0,0,0.15882848112323503,0
behaviours,nns,0,1,0,0,0.15882848112323503,0
threaten,vbp,0,1,0,0,0.15882848112323503,0
undermine,vb,0,1,0,0,0.15882848112323503,0
made.2,nnp,0,1,0,0,0.15882848112323503,0
"hiv.3,4",cd,0,1,0,0,0.15882848112323503,0
study3,nn,0,1,0,0,0.15882848112323503,0
924,cd,0,1,0,0,0.15882848112323503,0
hazard,nn,0,1,0,0,0.15882848112323503,0
1·53,cd,0,1,0,0,0.15882848112323503,0
1·08–2·19,cd,0,1,0,0,0.15882848112323503,0
cohort4,nn,0,1,0,0,0.15882848112323503,0
995,cd,0,1,0,0,0.15882848112323503,0
1·94,nn,0,1,0,0,0.15882848112323503,0
1·56–2·41,nn,0,1,0,0,0.15882848112323503,0
12·3,cd,0,1,0,0,0.15882848112323503,0
twice,pdt,0,1,0,0,0.15882848112323503,0
alone.5,jjs,0,1,0,0,0.15882848112323503,0
population.6–8,nnp,0,1,0,0,0.15882848112323503,0
pneumonia,nn,0,1,0,0,0.15882848112323503,0
candidiasis,nn,0,1,0,0,0.15882848112323503,0
study12,nn,0,1,0,0,0.15882848112323503,0
279,cd,0,1,0,0,0.15882848112323503,0
tripled,vbd,0,1,0,0,0.15882848112323503,0
3·2,cd,0,1,0,0,0.15882848112323503,0
1·3–7·9,nnp,0,1,0,0,0.15882848112323503,0
p=0·01,cd,0,1,0,0,0.15882848112323503,0
1·36,nn,0,1,0,0,0.15882848112323503,0
1·07–1·72,cd,0,1,0,0,0.15882848112323503,0
hiv.3,nn,0,1,0,0,0.15882848112323503,0
immunosuppressive,jj,0,1,0,0,0.15882848112323503,0
virological,jj,0,1,0,0,0.15882848112323503,0
art.13,nnp,0,1,0,0,0.15882848112323503,0
"therapy.14,15",nn,0,1,0,0,0.15882848112323503,0
searched,vbd,0,1,0,0,0.15882848112323503,0
medline,nnp,0,1,0,0,0.15882848112323503,0
ovid,nnp,0,1,0,0,0.15882848112323503,0
inception,nn,0,1,0,0,0.15882848112323503,0
dec,nnp,0,1,0,0,0.15882848112323503,0
immunodeficiency,nn,0,1,0,0,0.15882848112323503,0
virus,nn,0,1,0,0,0.15882848112323503,0
acquired,nnp,0,1,0,0,0.15882848112323503,0
immune,nnp,0,1,0,0,0.15882848112323503,0
deficiency,nnp,0,1,0,0,0.15882848112323503,0
syndrome,nnp,0,1,0,0,0.15882848112323503,0
title,nn,0,1,0,0,0.15882848112323503,0
updated,vbd,0,1,0,0,0.15882848112323503,0
sept,nnp,0,1,0,0,0.15882848112323503,0
covered,vbd,0,1,0,0,0.15882848112323503,0
demographic,nnp,0,1,0,0,0.15882848112323503,0
lmic,jj,0,1,0,0,0.15882848112323503,0
findings,nnp,0,1,0,0,0.15882848112323503,0
confirm,vbp,0,1,0,0,0.15882848112323503,0
scalable,jj,0,1,0,0,0.15882848112323503,0
proactive,jj,0,1,0,0,0.15882848112323503,0
competencies,nns,0,1,0,0,0.15882848112323503,0
harms,nns,0,1,0,0,0.15882848112323503,0
quitting,vbg,0,1,0,0,0.15882848112323503,0
occupies,vbz,0,1,0,0,0.15882848112323503,0
ambiguous,jj,0,1,0,0,0.15882848112323503,0
literatures,nns,0,1,0,0,0.15882848112323503,0
acceptability,nn,0,1,0,0,0.15882848112323503,0
transporting,vbg,0,1,0,0,0.15882848112323503,0
pipeline,nn,0,1,0,0,0.15882848112323503,0
compressing,vbg,0,1,0,0,0.15882848112323503,0
burying,vbg,0,1,0,0,0.15882848112323503,0
abatement,nn,0,1,0,0,0.15882848112323503,0
retrofitted,vbn,0,1,0,0,0.15882848112323503,0
advance,nn,0,1,0,0,0.15882848112323503,0
renewable,vb,0,1,0,0,0.15882848112323503,0
decarbonising,vbg,0,1,0,0,0.15882848112323503,0
intensive,jj,0,1,0,0,0.15882848112323503,0
fertiliser,nn,0,1,0,0,0.15882848112323503,0
steel,nn,0,1,0,0,0.15882848112323503,0
ipcc,nnp,0,1,0,0,0.15882848112323503,0
sixth,nn,0,1,0,0,0.15882848112323503,0
projected,vbn,0,1,0,0,0.15882848112323503,0
contested,jj,0,1,0,0,0.15882848112323503,0
bio,nnp,0,1,0,0,0.15882848112323503,0
benign,jj,0,1,0,0,0.15882848112323503,0
cumulative,jj,0,1,0,0,0.15882848112323503,0
paris,nnp,0,1,0,0,0.15882848112323503,0
agreement,nnp,0,1,0,0,0.15882848112323503,0
1.5,cd,0,1,0,0,0.15882848112323503,0
salience,nn,0,1,0,0,0.15882848112323503,0
met,vbn,0,1,0,0,0.15882848112323503,0
s,nnps,0,1,0,0,0.15882848112323503,0
rationales,nns,0,1,0,0,0.15882848112323503,0
varied,vbn,0,1,0,0,0.15882848112323503,0
chief,nn,0,1,0,0,0.15882848112323503,0
socio,nn,0,1,0,0,0.15882848112323503,0
analogues,nns,0,1,0,0,0.15882848112323503,0
germany,nnp,0,1,0,0,0.15882848112323503,0
netherlands,nnp,0,1,0,0,0.15882848112323503,0
vocal,jj,0,1,0,0,0.15882848112323503,0
opposition,nn,0,1,0,0,0.15882848112323503,0
played,vbd,0,1,0,0,0.15882848112323503,0
enters,vbz,0,1,0,0,0.15882848112323503,0
arena,nn,0,1,0,0,0.15882848112323503,0
lay,jj,0,1,0,0,0.15882848112323503,0
explosive,jj,0,1,0,0,0.15882848112323503,0
releases,nns,0,1,0,0,0.15882848112323503,0
hazards,nns,0,1,0,0,0.15882848112323503,0
contaminate,vb,0,1,0,0,0.15882848112323503,0
nearby,jj,0,1,0,0,0.15882848112323503,0
trustworthiness,nn,0,1,0,0,0.15882848112323503,0
developers,nns,0,1,0,0,0.15882848112323503,0
distributional,jj,0,1,0,0,0.15882848112323503,0
situating,vbg,0,1,0,0,0.15882848112323503,0
offshore,rb,0,1,0,0,0.15882848112323503,0
explicitly,rb,0,1,0,0,0.15882848112323503,0
seabed,jj,0,1,0,0,0.15882848112323503,0
unforeseen,jj,0,1,0,0,0.15882848112323503,0
deployment,nn,0,1,0,0,0.15882848112323503,0
overviews,nn,0,1,0,0,0.15882848112323503,0
replicate,vb,0,1,0,0,0.15882848112323503,0
cf,nn,0,1,0,0,0.15882848112323503,0
favourably,rb,0,1,0,0,0.15882848112323503,0
contextualised,vbn,0,1,0,0,0.15882848112323503,0
decarbonisation,nn,0,1,0,0,0.15882848112323503,0
23–25,cd,0,1,0,0,0.15882848112323503,0
contingent,jj,0,1,0,0,0.15882848112323503,0
contextual,jj,0,1,0,0,0.15882848112323503,0
"11,12,26",cd,0,1,0,0,0.15882848112323503,0
organisations,nns,0,1,0,0,0.15882848112323503,0
"24,27,28",cd,0,1,0,0,0.15882848112323503,0
"23,29,30",cd,0,1,0,0,0.15882848112323503,0
worldviews,nns,0,1,0,0,0.15882848112323503,0
30–32,cd,0,1,0,0,0.15882848112323503,0
underexplored,jj,0,1,0,0,0.15882848112323503,0
upheavals,nns,0,1,0,0,0.15882848112323503,0
cancellation,nn,0,1,0,0,0.15882848112323503,0
abandonment,nn,0,1,0,0,0.15882848112323503,0
aberdeenshire,nnp,0,1,0,0,0.15882848112323503,0
yorkshire,nnp,0,1,0,0,0.15882848112323503,0
newfound,jj,0,1,0,0,0.15882848112323503,0
centrality,nn,0,1,0,0,0.15882848112323503,0
"7,9",cd,0,1,0,0,0.15882848112323503,0
cancelled,vbn,0,1,0,0,0.15882848112323503,0
suspension,nn,0,1,0,0,0.15882848112323503,0
downgrading,nn,0,1,0,0,0.15882848112323503,0
demonstrations,nns,0,1,0,0,0.15882848112323503,0
illinois,nnp,0,1,0,0,0.15882848112323503,0
actors,nns,0,1,0,0,0.15882848112323503,0
mediating,nn,0,1,0,0,0.15882848112323503,0
"28,35,36",cd,0,1,0,0,0.15882848112323503,0
sincerity,nn,0,1,0,0,0.15882848112323503,0
proponents,nns,0,1,0,0,0.15882848112323503,0
standardized,jj,0,1,0,0,0.15882848112323503,0
inventories,nns,0,1,0,0,0.15882848112323503,0
inorganic,nn,0,1,0,0,0.15882848112323503,0
ihg,nnp,0,1,0,0,0.15882848112323503,0
methylmercury,nn,0,1,0,0,0.15882848112323503,0
minamata,nnp,0,1,0,0,0.15882848112323503,0
environmentally,rb,0,1,0,0,0.15882848112323503,0
improperly,rb,0,1,0,0,0.15882848112323503,0
cleaned,vbn,0,1,0,0,0.15882848112323503,0
improper,jj,0,1,0,0,0.15882848112323503,0
contaminated,vbd,0,1,0,0,0.15882848112323503,0
dust,nn,0,1,0,0,0.15882848112323503,0
dirt,nn,0,1,0,0,0.15882848112323503,0
nanogram,nn,0,1,0,0,0.15882848112323503,0
liter,nn,0,1,0,0,0.15882848112323503,0
cleaning,vbg,0,1,0,0,0.15882848112323503,0
rigorous,jj,0,1,0,0,0.15882848112323503,0
ware,nn,0,1,0,0,0.15882848112323503,0
vials,nns,0,1,0,0,0.15882848112323503,0
acid,jj,0,1,0,0,0.15882848112323503,0
baths,nns,0,1,0,0,0.15882848112323503,0
rinses,nns,0,1,0,0,0.15882848112323503,0
deionized,vbn,0,1,0,0,0.15882848112323503,0
distilled,jj,0,1,0,0,0.15882848112323503,0
preferably,rb,0,1,0,0,0.15882848112323503,0
sealed,vbn,0,1,0,0,0.15882848112323503,0
bags,nns,0,1,0,0,0.15882848112323503,0
polytetrafluoroethylene,nn,0,1,0,0,0.15882848112323503,0
teflon,nnp,0,1,0,0,0.15882848112323503,0
terephthalate,nn,0,1,0,0,0.15882848112323503,0
pet,nnp,0,1,0,0,0.15882848112323503,0
ref,nnp,0,1,0,0,0.15882848112323503,0
therein,rb,0,1,0,0,0.15882848112323503,0
quartz,nnp,0,1,0,0,0.15882848112323503,0
hg(ii,nns,0,1,0,0,0.15882848112323503,0
laboratories,nns,0,1,0,0,0.15882848112323503,0
freshwaters,nns,0,1,0,0,0.15882848112323503,0
https://water.usgs.gov/owq/fieldmanual/chapter5/pdf/5.6.4.b_v1.0.pdf,nn,0,1,0,0,0.15882848112323503,0
didactic,jj,0,1,0,0,0.15882848112323503,0
binds,vbz,0,1,0,0,0.15882848112323503,0
dom,nn,0,1,0,0,0.15882848112323503,0
5–9,cd,0,1,0,0,0.15882848112323503,0
noteworthy,jj,0,1,0,0,0.15882848112323503,0
mention,vb,0,1,0,0,0.15882848112323503,0
deepest,jjs,0,1,0,0,0.15882848112323503,0
lake,nn,0,1,0,0,0.15882848112323503,0
shoreline,nn,0,1,0,0,0.15882848112323503,0
hypolimnion,nn,0,1,0,0,0.15882848112323503,0
epilimnion,nn,0,1,0,0,0.15882848112323503,0
replicates,nns,0,1,0,0,0.15882848112323503,0
seawaters,nns,0,1,0,0,0.15882848112323503,0
ultra,jj,0,1,0,0,0.15882848112323503,0
trace,nn,0,1,0,0,0.15882848112323503,0
0.002,cd,0,1,0,0,0.15882848112323503,0
spectroscopy,nnp,0,1,0,0,0.15882848112323503,0
anions,nns,0,1,0,0,0.15882848112323503,0
icing,vbg,0,1,0,0,0.15882848112323503,0
de,jj,0,1,0,0,0.15882848112323503,0
icing,jj,0,1,0,0,0.15882848112323503,0
freezes,vbz,0,1,0,0,0.15882848112323503,0
outermost,jj,0,1,0,0,0.15882848112323503,0
scale,vb,0,1,0,0,0.15882848112323503,0
freezing,nn,0,1,0,0,0.15882848112323503,0
thawing,nn,0,1,0,0,0.15882848112323503,0
shorten,vb,0,1,0,0,0.15882848112323503,0
corrode,vb,0,1,0,0,0.15882848112323503,0
scaling,vbg,0,1,0,0,0.15882848112323503,0
1–7,cd,0,1,0,0,0.15882848112323503,0
min,jj,0,1,0,0,0.15882848112323503,0
thaw,nn,0,1,0,0,0.15882848112323503,0
preconditioning,vbg,0,1,0,0,0.15882848112323503,0
submerged,vbn,0,1,0,0,0.15882848112323503,0
serves,nns,0,1,0,0,0.15882848112323503,0
inorganic,jj,0,1,0,0,0.15882848112323503,0
microorganisms,nns,0,1,0,0,0.15882848112323503,0
"20,5,6",xx,0,1,0,0,0.15882848112323503,0
polypeptide,nn,0,1,0,0,0.15882848112323503,0
broth,nn,0,1,0,0,0.15882848112323503,0
1200,cd,0,1,0,0,0.15882848112323503,0
troubled,vbn,0,1,0,0,0.15882848112323503,0
schematic,jj,0,1,0,0,0.15882848112323503,0
diagram,nn,0,1,0,0,0.15882848112323503,0
unfolding,nn,0,1,0,0,0.15882848112323503,0
adsorbed,vbn,0,1,0,0,0.15882848112323503,0
denaturation,nn,0,1,0,0,0.15882848112323503,0
unfolded,jj,0,1,0,0,0.15882848112323503,0
flow,vb,0,1,0,0,0.15882848112323503,0
drained,vbn,0,1,0,0,0.15882848112323503,0
intensified,vbn,0,1,0,0,0.15882848112323503,0
"29,15",xx,0,1,0,0,0.15882848112323503,0
foam,jj,0,1,0,0,0.15882848112323503,0
deviates,nns,0,1,0,0,0.15882848112323503,0
repulsion,nn,0,1,0,0,0.15882848112323503,0
"10,13",cd,0,1,0,0,0.15882848112323503,0
unstable,jj,0,1,0,0,0.15882848112323503,0
volumetric,jj,0,1,0,0,0.15882848112323503,0
ph,fw,0,1,0,0,0.15882848112323503,0
unfold,vb,0,1,0,0,0.15882848112323503,0
bovine,nnp,0,1,0,0,0.15882848112323503,0
globular,jj,0,1,0,0,0.15882848112323503,0
hsa,nnp,0,1,0,0,0.15882848112323503,0
"26,16",cd,0,1,0,0,0.15882848112323503,0
purity,nn,0,1,0,0,0.15882848112323503,0
foamability,nn,0,1,0,0,0.15882848112323503,0
"25,30,2",cd,0,1,0,0,0.15882848112323503,0
tertiary,jj,0,1,0,0,0.15882848112323503,0
7.0,cd,0,1,0,0,0.15882848112323503,0
3.0,cd,0,1,0,0,0.15882848112323503,0
bubble,nn,0,1,0,0,0.15882848112323503,0
foamate,nn,0,1,0,0,0.15882848112323503,0
witnessed,vbn,0,1,0,0,0.15882848112323503,0
studies.1–5,nnp,0,1,0,0,0.15882848112323503,0
biology,nn,0,1,0,0,0.15882848112323503,0
cue,nn,0,1,0,0,0.15882848112323503,0
prerequisite,nn,0,1,0,0,0.15882848112323503,0
antibody,vb,0,1,0,0,0.15882848112323503,0
vaccinations,nns,0,1,0,0,0.15882848112323503,0
nontoxic,jj,0,1,0,0,0.15882848112323503,0
"transfection.1,6",nnp,0,1,0,0,0.15882848112323503,0
physical,nnp,0,1,0,0,0.15882848112323503,0
microinjection,nn,0,1,0,0,0.15882848112323503,0
electroporation,nn,0,1,0,0,0.15882848112323503,0
macromolecular,jj,0,1,0,0,0.15882848112323503,0
carriers,nns,0,1,0,0,0.15882848112323503,0
systems.7–11,vbd,0,1,0,0,0.15882848112323503,0
"charge).12,13",vb,0,1,0,0,0.15882848112323503,0
cationic,jj,0,1,0,0,0.15882848112323503,0
"formulations.7,14",rb,0,1,0,0,0.15882848112323503,0
"pulsin,15",cd,0,1,0,0,0.15882848112323503,0
"proteojuice,16",nnp,0,1,0,0,0.15882848112323503,0
"xfect,17",nnp,0,1,0,0,0.15882848112323503,0
bioporter18,prp,0,1,0,0,0.15882848112323503,0
hampers,vbz,0,1,0,0,0.15882848112323503,0
scalability,nn,0,1,0,0,0.15882848112323503,0
macropinocytosis,nn,0,1,0,0,0.15882848112323503,0
blocking,vbg,0,1,0,0,0.15882848112323503,0
"complex.17,20,23–25",nn,0,1,0,0,0.15882848112323503,0
endosomal,jj,0,1,0,0,0.15882848112323503,0
escape,nn,0,1,0,0,0.15882848112323503,0
promotion,nn,0,1,0,0,0.15882848112323503,0
delivery.12,nn,0,1,0,0,0.15882848112323503,0
4-(2,nnp,0,1,0,0,0.15882848112323503,0
hydroxyethyl)-1,nn,0,1,0,0,0.15882848112323503,0
piperazineethanesulfonic,jj,0,1,0,0,0.15882848112323503,0
buffering,nn,0,1,0,0,0.15882848112323503,0
buffered,vbn,0,1,0,0,0.15882848112323503,0
plasmid,jj,0,1,0,0,0.15882848112323503,0
monolayer,nn,0,1,0,0,0.15882848112323503,0
transfection.26,nns,0,1,0,0,0.15882848112323503,0
buffer,vbp,0,1,0,0,0.15882848112323503,0
prp106,nnp,0,1,0,0,0.15882848112323503,0
126,cd,0,1,0,0,0.15882848112323503,0
mica,nn,0,1,0,0,0.15882848112323503,0
bilayers.27,nnp,0,1,0,0,0.15882848112323503,0
additionally,nnp,0,1,0,0,0.15882848112323503,0
repressed,vbd,0,1,0,0,0.15882848112323503,0
alkaline,nn,0,1,0,0,0.15882848112323503,0
mammalian,jj,0,1,0,0,0.15882848112323503,0
"cells.28,29",nn,0,1,0,0,0.15882848112323503,0
promoted,vbd,0,1,0,0,0.15882848112323503,0
cultured,jj,0,1,0,0,0.15882848112323503,0
cytotoxicity,nn,0,1,0,0,0.15882848112323503,0
phosphoprotein,rb,0,1,0,0,0.15882848112323503,0
suppressing,vbg,0,1,0,0,0.15882848112323503,0
"progression.30,31",nnp,0,1,0,0,0.15882848112323503,0
delivered,vbd,0,1,0,0,0.15882848112323503,0
antibodies,vbz,0,1,0,0,0.15882848112323503,0
overall,rb,0,1,0,0,0.15882848112323503,0
reagent,nn,0,1,0,0,0.15882848112323503,0
physiology,nn,0,1,0,0,0.15882848112323503,0
thermoregulatory,nn,0,1,0,0,0.15882848112323503,0
react,vbp,0,1,0,0,0.15882848112323503,0
porter,nnp,0,1,0,0,0.15882848112323503,0
gates,nnp,0,1,0,0,0.15882848112323503,0
specialists,nns,0,1,0,0,0.15882848112323503,0
avoiding,vbg,0,1,0,0,0.15882848112323503,0
dictates,vbz,0,1,0,0,0.15882848112323503,0
restricts,vbz,0,1,0,0,0.15882848112323503,0
ectotherm,nn,0,1,0,0,0.15882848112323503,0
thermoregulation,nn,0,1,0,0,0.15882848112323503,0
incurs,vbz,0,1,0,0,0.15882848112323503,0
reptiles,nns,0,1,0,0,0.15882848112323503,0
sayeed,nnp,0,1,0,0,0.15882848112323503,0
benzer,nnp,0,1,0,0,0.15882848112323503,0
theoretically,rb,0,1,0,0,0.15882848112323503,0
fecundity,nn,0,1,0,0,0.15882848112323503,0
tp,vb,0,1,0,0,0.15882848112323503,0
macrohabitats,nns,0,1,0,0,0.15882848112323503,0
1.2–2.0,cd,0,1,0,0,0.15882848112323503,0
spans,nns,0,1,0,0,0.15882848112323503,0
worldclim,nnp,0,1,0,0,0.15882848112323503,0
hijmans,nnp,0,1,0,0,0.15882848112323503,0
metres,nns,0,1,0,0,0.15882848112323503,0
kilometres,nns,0,1,0,0,0.15882848112323503,0
overly,rb,0,1,0,0,0.15882848112323503,0
araújo,nnp,0,1,0,0,0.15882848112323503,0
andersson,nnp,0,1,0,0,0.15882848112323503,0
woods,nnp,0,1,0,0,0.15882848112323503,0
colour,nn,0,1,0,0,0.15882848112323503,0
conduction,nn,0,1,0,0,0.15882848112323503,0
microclimatic,jj,0,1,0,0,0.15882848112323503,0
mock,jj,0,1,0,0,0.15882848112323503,0
ups,nns,0,1,0,0,0.15882848112323503,0
positioned,vbn,0,1,0,0,0.15882848112323503,0
mock,nn,0,1,0,0,0.15882848112323503,0
moffat,nnp,0,1,0,0,0.15882848112323503,0
observing,vbg,0,1,0,0,0.15882848112323503,0
prefer,vbp,0,1,0,0,0.15882848112323503,0
factor(s,nn,0,1,0,0,0.15882848112323503,0
analysed,vbn,0,1,0,0,0.15882848112323503,0
multiply,nn,0,1,0,0,0.15882848112323503,0
vertebrate,nn,0,1,0,0,0.15882848112323503,0
bennett,nnp,0,1,0,0,0.15882848112323503,0
webb,nnp,0,1,0,0,0.15882848112323503,0
shine,nnp,0,1,0,0,0.15882848112323503,0
matute,nnp,0,1,0,0,0.15882848112323503,0
nigrosparsa,nn,0,1,0,0,0.15882848112323503,0
alpine,nn,0,1,0,0,0.15882848112323503,0
specialist,nn,0,1,0,0,0.15882848112323503,0
bächli,nnp,0,1,0,0,0.15882848112323503,0
burla,nnp,0,1,0,0,0.15882848112323503,0
kinzner,nnp,0,1,0,0,0.15882848112323503,0
cicconardi,nnp,0,1,0,0,0.15882848112323503,0
2017a,nnp,0,1,0,0,0.15882848112323503,0
2017b,cd,0,1,0,0,0.15882848112323503,0
related,vbd,0,1,0,0,0.15882848112323503,0
macrohabitat,nnp,0,1,0,0,0.15882848112323503,0
representative,nn,0,1,0,0,0.15882848112323503,0
macrohabitat,nn,0,1,0,0,0.15882848112323503,0
iv,nns,0,1,0,0,0.15882848112323503,0
flies,nns,0,1,0,0,0.15882848112323503,0
tracking,nn,0,1,0,0,0.15882848112323503,0
experienced,jj,0,1,0,0,0.15882848112323503,0
inconsistency,nn,0,1,0,0,0.15882848112323503,0
immature,jj,0,1,0,0,0.15882848112323503,0
ic2,nnp,0,1,0,0,0.15882848112323503,0
sd2,nnp,0,1,0,0,0.15882848112323503,0
id2,nnp,0,1,0,0,0.15882848112323503,0
mature,jj,0,1,0,0,0.15882848112323503,0
spermatozoa,nn,0,1,0,0,0.15882848112323503,0
ic9,nnp,0,1,0,0,0.15882848112323503,0
sd9,nnp,0,1,0,0,0.15882848112323503,0
id9,nnp,0,1,0,0,0.15882848112323503,0
172m,cd,0,1,0,0,0.15882848112323503,0
min,nn,0,1,0,0,0.15882848112323503,0
fold,rb,0,1,0,0,0.15882848112323503,0
ld,nnp,0,1,0,0,0.15882848112323503,0
inter,nn,0,1,0,0,0.15882848112323503,0
correspond,nn,0,1,0,0,0.15882848112323503,0
135m,nnp,0,1,0,0,0.15882848112323503,0
z,cd,0,1,0,0,0.15882848112323503,0
rows,nns,0,1,0,0,0.15882848112323503,0
correspond,vbp,0,1,0,0,0.15882848112323503,0
ncbinr,nnp,0,1,0,0,0.15882848112323503,0
accession,nn,0,1,0,0,0.15882848112323503,0
characterized,jj,0,1,0,0,0.15882848112323503,0
modifications,nns,0,1,0,0,0.15882848112323503,0
da,vb,0,1,0,0,0.15882848112323503,0
ppm,nn,0,1,0,0,0.15882848112323503,0
pde,nnp,0,1,0,0,0.15882848112323503,0
value,jj,0,1,0,0,0.15882848112323503,0
corresponding,jj,0,1,0,0,0.15882848112323503,0
da,nn,0,1,0,0,0.15882848112323503,0
ppm,jj,0,1,0,0,0.15882848112323503,0
ppm,nnp,0,1,0,0,0.15882848112323503,0
disulfide,nn,0,1,0,0,0.15882848112323503,0
spectra,nnp,0,1,0,0,0.15882848112323503,0
monoisotopic,jj,0,1,0,0,0.15882848112323503,0
osa,nnp,0,1,0,0,0.15882848112323503,0
rbc,nnp,0,1,0,0,0.15882848112323503,0
depleted,vbd,0,1,0,0,0.15882848112323503,0
hemoglobin,nn,0,1,0,0,0.15882848112323503,0
graphics,nns,0,1,0,0,0.15882848112323503,0
prdx2,nnp,0,1,0,0,0.15882848112323503,0
catalase,nnp,0,1,0,0,0.15882848112323503,0
proteoforms,nns,0,1,0,0,0.15882848112323503,0
spots,nns,0,1,0,0,0.15882848112323503,0
tof,nnp,0,1,0,0,0.15882848112323503,0
tof,nn,0,1,0,0,0.15882848112323503,0
displayed,vbn,0,1,0,0,0.15882848112323503,0
histograms,nns,0,1,0,0,0.15882848112323503,0
reproduced,vbn,0,1,0,0,0.15882848112323503,0
existing,jj,0,1,0,0,0.15882848112323503,0
injectable,jj,0,1,0,0,0.15882848112323503,0
diabetes,vbz,0,1,0,0,0.15882848112323503,0
stratified,vbn,0,1,0,0,0.15882848112323503,0
pharmacotherapy,nn,0,1,0,0,0.15882848112323503,0
brief,nnp,0,1,0,0,0.15882848112323503,0
salivary,jj,0,1,0,0,0.15882848112323503,0
chronic,nnp,0,1,0,0,0.15882848112323503,0
aggressive,nnp,0,1,0,0,0.15882848112323503,0
ap,nnp,0,1,0,0,0.15882848112323503,0
triplicate,nn,0,1,0,0,0.15882848112323503,0
duplicate,nn,0,1,0,0,0.15882848112323503,0
mrm,nnp,0,1,0,0,0.15882848112323503,0
spiking,vbg,0,1,0,0,0.15882848112323503,0
labeled,vbn,0,1,0,0,0.15882848112323503,0
proteotypic,jj,0,1,0,0,0.15882848112323503,0
equivalents,nns,0,1,0,0,0.15882848112323503,0
15n4,cd,0,1,0,0,0.15882848112323503,0
15n2,nnp,0,1,0,0,0.15882848112323503,0
r2,nnp,0,1,0,0,0.15882848112323503,0
lod,nnp,0,1,0,0,0.15882848112323503,0
loq,nnp,0,1,0,0,0.15882848112323503,0
cv,nn,0,1,0,0,0.15882848112323503,0
normalization,nn,0,1,0,0,0.15882848112323503,0
albumin,jj,0,1,0,0,0.15882848112323503,0
adjust,vb,0,1,0,0,0.15882848112323503,0
mann,nnp,0,1,0,0,0.15882848112323503,0
whitney,nnp,0,1,0,0,0.15882848112323503,0
beta-2,cd,0,1,0,0,0.15882848112323503,0
glycoprotein,nn,0,1,0,0,0.15882848112323503,0
apoh,nnp,0,1,0,0,0.15882848112323503,0
fibrinogen,nn,0,1,0,0,0.15882848112323503,0
fiba,nnp,0,1,0,0,0.15882848112323503,0
hemopexin,nnp,0,1,0,0,0.15882848112323503,0
hemo,nnp,0,1,0,0,0.15882848112323503,0
plasminogen,nnp,0,1,0,0,0.15882848112323503,0
plmn,nnp,0,1,0,0,0.15882848112323503,0
periodontal,jj,0,1,0,0,0.15882848112323503,0
rhamnolipid,nnp,0,1,0,0,0.15882848112323503,0
pseudomonas,nnp,0,1,0,0,0.15882848112323503,0
portrayed,vbn,0,1,0,0,0.15882848112323503,0
jarvis,nnp,0,1,0,0,0.15882848112323503,0
rhamnose,jj,0,1,0,0,0.15882848112323503,0
hydroxyl,nnp,0,1,0,0,0.15882848112323503,0
rhamnolipid,vbn,0,1,0,0,0.15882848112323503,0
alluded,vbn,0,1,0,0,0.15882848112323503,0
mono,nns,0,1,0,0,0.15882848112323503,0
atoms,nns,0,1,0,0,0.15882848112323503,0
di,nn,0,1,0,0,0.15882848112323503,0
portray,vbp,0,1,0,0,0.15882848112323503,0
vm011,nnp,0,1,0,0,0.15882848112323503,0
biotechnological,jj,0,1,0,0,0.15882848112323503,0
