doc_id	noun_phrase	root_text	pre_nom	post_nom	start_idx	end_idx	root_idx
published-S0010945218302843	contrast	contrast	IN	RB	994	994	994
published-S0010945218302843	we	we	RB	VBP	997	997	997
published-S0010945218302843	structure which emerges anew in each sequence	structure	IN	WDT	1000	1006	1000
published-S0010945218302843	which	which	NN	VBZ	1001	1001	1001
published-S0010945218302843	each sequence	sequence	DT	.	1005	1006	1006
published-S0010945218302843	We	We	.	VBP	1008	1008	1008
published-S0010945218302843	the brain	brain	DT	VBZ	1013	1014	1014
published-S0010945218302843	this structure	structure	DT	CC	1016	1017	1017
published-S0010945218302843	the underlying brain networks	networks	NN	.	1021	1024	1024
published-S0010945218302843	We	We	.	VBD	1026	1026	1026
published-S0010945218302843	fast tone-pip sequences, unique on each trial,	sequences	NN	JJ	1028	1038	1032
published-S0010945218302843	each trial	trial	DT	WDT	1036	1037	1037
published-S0010945218302843	that	that	,	RB	1039	1039	1039
published-S0010945218302843	a frequency outlier presented outside of the spectral region occupied by the standards	outlier	NN	VBN	1042	1054	1044
published-S0010945218302843	the spectral region occupied by the standards	region	JJ	VBN	1048	1054	1050
published-S0010945218302843	the standards	standards	DT	.	1053	1054	1054
published-S0010945218302843	the deviant response	response	JJ	RB	1059	1061	1061
published-S0010945218302843	an unexpected change in frequency between the standards and outlier	change	JJ	IN	1064	1073	1066
published-S0010945218302843	frequency	frequency	IN	IN	1068	1068	1068
published-S0010945218302843	the standards and outlier	standards	DT	CC	1070	1073	1071
published-S0010945218302843	it	it	IN	VBZ	1077	1077	1077
published-S0010945218302843	the specific order of elements in the sequence	order	JJ	IN	1082	1089	1084
published-S0010945218302843	elements	elements	IN	IN	1086	1086	1086
published-S0010945218302843	the sequence	sequence	DT	PRP	1088	1089	1089
published-S0010945218302843	we	we	,	VBD	1091	1091	1091
published-S0010945218302843	standards	standards	IN	CC	1094	1094	1094
published-S0010945218302843	either regular (REG) or random (RAND) sequences of otherwise matched frequencies (see Fig. 1),	sequences	-RRB-	IN	1095	1116	1105
published-S0010945218302843	otherwise matched frequencies	frequencies	VBN	-LRB-	1107	1109	1109
published-S0010945218302843	Fig	Fig	VB	NNP	1112	1112	1112
published-S0010945218302843	the frequency span	span	JJ	VBZ	1119	1121	1121
published-S0010945218302843	the precision of the available information regarding successive frequencies	precision	DT	IN	1125	1133	1126
published-S0010945218302843	the available information regarding successive frequencies	information	JJ	VBG	1128	1133	1130
published-S0010945218302843	successive frequencies	frequencies	JJ	VBZ	1132	1133	1133
published-S0010945218302843	either low (RAND) or high (REG)	RAND	-LRB-	-RRB-	1135	1144	1138
published-S0010945218302843	(REG	REG	-LRB-	-RRB-	1142	1143	1143
published-S0010945218302843	the sound sequences	sequences	NN	VBD	1148	1150	1150
published-S0010945218302843	(20 tones per second)	tones	CD	IN	1154	1159	1156
published-S0010945218302843	second	second	IN	-RRB-	1158	1158	1158
published-S0010945218302843	such that conscious reasoning about the sequence order	reasoning	JJ	IN	1160	1167	1163
published-S0010945218302843	the sequence order	order	NN	VBZ	1165	1167	1167
published-S0010945218302843	the hypothesis that the human brain tracks and evaluates incoming sensory information against the specific pattern established by the sequence context, we expect outlier tones to be more readily detectable in REG than in RAND sequences	hypothesis	DT	IN	1176	1212	1177
published-S0010945218302843	incoming sensory information against the specific pattern established by the sequence context	information	JJ	IN	1185	1196	1187
published-S0010945218302843	the specific pattern established by the sequence context	pattern	JJ	VBN	1189	1196	1191
published-S0010945218302843	the sequence context	context	NN	PRP	1194	1196	1196
published-S0010945218302843	we	we	,	VBP	1198	1198	1198
published-S0010945218302843	outlier tones	tones	JJR	TO	1200	1201	1201
published-S0010945218302843	REG	REG	IN	IN	1208	1208	1208
published-S0010945218302843	RAND sequences	sequences	NNP	.	1211	1212	1212
published-S0010945218302843	The experiments reported below	experiments	DT	VBN	1214	1217	1215
published-S0010945218302843	this assertion	assertion	DT	IN	1219	1220	1220
published-S0010945218302843	deviance-evoked EEG responses in naïve, distracted listeners (Experiment 1)	responses	NNP	IN	1223	1236	1227
published-S0010945218302843	naïve,	naïve	IN	JJ	1229	1230	1229
published-S0010945218302843	distracted listeners (Experiment 1)	listeners	JJ	-LRB-	1231	1236	1232
published-S0010945218302843	Experiment 1)	Experiment	-LRB-	CD	1234	1236	1234
published-S0010945218302843	listeners	listeners	WRB	RB	1239	1239	1239
published-S0010945218302843	the sequences	sequences	DT	IN	1242	1243	1243
published-S0010945218302843	outlier tones (Experiment 2)	tones	JJR	-LRB-	1245	1250	1246
published-S0010945218302843	Experiment 2)	Experiment	-LRB-	CD	1248	1250	1248
published-S0012821X15000709	Seawater circulation through, and reaction with	circulation	NN	RB	0	6	1
published-S0012821X15000709	reaction with	reaction	CC	IN	5	6	5
published-S0012821X15000709	the ocean crust	crust	NN	VBZ	8	10	10
published-S0012821X15000709	a fundamental Earth process that controls the magmatic accretion of new oceanic crust	process	NNP	WDT	12	24	15
published-S0012821X15000709	that	that	NN	VBZ	16	16	16
published-S0012821X15000709	the magmatic accretion of new oceanic crust	accretion	JJ	IN	18	24	20
published-S0012821X15000709	new oceanic crust	crust	JJ	VBZ	22	24	24
published-S0012821X15000709	the composition of ocean crust and seawater	composition	DT	IN	27	33	28
published-S0012821X15000709	ocean crust and seawater	crust	NN	CC	30	33	31
published-S0012821X15000709	seawater	seawater	CC	CC	33	33	33
published-S0012821X15000709	subduction transports surficial geochemical signatures to the mantle	signatures	JJ	IN	37	44	41
published-S0012821X15000709	the mantle	mantle	DT	.	43	44	44
published-S0012821X15000709	mid ocean ridges	ridges	NN	-LRB-	47	49	49
published-S0012821X15000709	MOR) hydrothermal circulation	circulation	NN	VBZ	51	54	54
published-S0012821X15000709	high temperature	temperature	JJ	-LRB-	60	61	61
published-S0012821X15000709	the ridge axis and ridge flanks,	flanks	NN	JJR	74	80	79
published-S0012821X15000709	lower temperature (<150 °C) hydrothermal circulation	circulation	NN	VBZ	81	90	90
published-S0012821X15000709	vent fluids	fluids	NN	VBP	96	97	97
published-S0012821X15000709	only limited information on the subsurface	information	JJ	IN	99	104	101
published-S0012821X15000709	the subsurface	subsurface	DT	PRP	103	104	104
published-S0012821X15000709	we	we	,	VBP	106	106	106
published-S0012821X15000709	improved knowledge on sub-surface fluid flow pathways, and	knowledge	VBN	IN	108	118	109
published-S0012821X15000709	sub-surface fluid flow pathways	pathways	NN	CC	111	116	116
published-S0012821X15000709	the vigour and longevity of seafloor hydrothermal alteration	vigour	DT	CC	119	126	120
published-S0012821X15000709	longevity	longevity	CC	IN	122	122	122
published-S0012821X15000709	seafloor hydrothermal alteration	alteration	NN	TO	124	126	126
published-S0012821X15000709	magmatic accretion at MOR	accretion	JJ	IN	130	133	131
published-S0012821X15000709	MOR	MOR	IN	-LRB-	133	133	133
published-S0012821X15000709	., 1993	.	NNP	CD	140	142	140
published-S0012821X15000709	Kelemen et al., 1997) and better quantify the influence of seawater-basalt exchange on global chemical cycles (e.g., Vance et al., 2009)	Kelemen	:	NNP	144	174	144
published-S0012821X15000709	et al	al	NNP	NNP	145	146	146
published-S0012821X15000709	., 1997	.	NNP	CD	147	149	147
published-S0012821X15000709	the influence of seawater-basalt exchange on global chemical cycles (	influence	DT	IN	154	165	155
published-S0012821X15000709	seawater-basalt exchange on global chemical cycles	exchange	NN	IN	157	164	160
published-S0012821X15000709	global chemical cycles	cycles	NN	-LRB-	162	164	164
published-S0012821X15000709	date	date	IN	JJ	177	177	177
published-S0012821X15000709	our knowledge of MOR hydrothermal circulation	knowledge	PRP$	IN	181	186	182
published-S0012821X15000709	MOR hydrothermal circulation	circulation	NN	VBZ	184	186	186
published-S0012821X15000709	conceptual cartoons developed from active and passive seismic observations	cartoons	JJ	VBN	190	198	191
published-S0012821X15000709	active and passive seismic observations	observations	JJ	-LRB-	194	198	198
published-S0012821X15000709	Tolstoy et al., 2008), measurements of vent fluid chemistry, thermal models, and core descriptions from ocean crust “reference site” DSDP Hole 504B (Alt, 1995)	measurements	,	IN	209	243	217
published-S0012821X15000709	vent fluid chemistry, thermal models, and core descriptions from ocean crust “reference site”	chemistry	NN	JJ	219	235	221
published-S0012821X15000709	thermal models, and core descriptions from ocean crust “reference site”	models	JJ	CC	223	235	224
published-S0012821X15000709	core descriptions from ocean crust “reference site”	descriptions	NN	IN	227	235	228
published-S0012821X15000709	ocean crust “reference site”	site	NN	''	230	235	234
published-S0012821X15000709	DSDP Hole 504B (Alt, 1995)	504B	NNP	-LRB-	236	243	238
published-S0012821X15000709	observations from ophiolites	observations	,	IN	247	249	247
published-S0012821X15000709	ophiolites	ophiolites	IN	VBP	249	249	249
published-S0012821X15000709	MOR hydrothermal systems (e.g., Alt and Teagle, 2000; Bickle and Teagle, 1992)	systems	NN	-LRB-	253	270	255
published-S0012821X15000709	Bickle and Teagle, 1992)	Bickle	:	CC	265	270	265
published-S0012821X15000709	Teagle	Teagle	CC	CD	267	267	267
published-S0012821X15000709	key questions	questions	JJ	VBP	273	274	274
published-S0012821X15000709	a dearth of direct information from intact ocean crust	dearth	DT	IN	280	288	281
published-S0012821X15000709	direct information from intact ocean crust	information	JJ	IN	283	288	284
published-S0012821X15000709	intact ocean crust	crust	NN	.	286	288	288
published-S0012821X15000709	example	example	IN	JJ	291	291	291
published-S0012821X15000709	many sketches of MOR hydrothermal circulation	sketches	JJ	IN	293	298	294
published-S0012821X15000709	MOR hydrothermal circulation	circulation	NN	VBP	296	298	298
published-S0012821X15000709	focused lateral fluid movement along the top of axial magma chambers,	movement	NN	IN	300	311	303
published-S0012821X15000709	the top of axial magma chambers	top	DT	IN	305	310	306
published-S0012821X15000709	axial magma chambers	chambers	JJ	CC	308	310	310
published-S0012821X15000709	date	date	IN	EX	314	314	314
published-S0012821X15000709	only limited evidence for such flow	evidence	JJ	IN	317	322	319
published-S0012821X15000709	such flow	flow	JJ	.	321	322	322
published-S0012821X15000709	Sheeted sill-type models of ocean crust accretion	models	NN	IN	324	332	328
published-S0012821X15000709	ocean crust accretion	accretion	NN	VBP	330	332	332
published-S0012821X15000709	deep hydrothermal fluid circulation	circulation	JJ	TO	334	337	337
published-S0012821X15000709	latent and sensible heat	latent	VB	CC	340	343	340
published-S0012821X15000709	sensible heat	heat	JJ	IN	342	343	343
published-S0012821X15000709	the lower crust (Maclennan et al., 2004)	crust	JJR	-LRB-	345	355	347
published-S0012821X15000709	Maclennan et al	al	NNP	NNP	349	351	351
published-S0012821X15000709	., 2004	.	NNP	CD	352	354	352
published-S0012821X15000709	the conduits for the downwelling of cool seawater-derived fluid	conduits	DT	IN	357	367	358
published-S0012821X15000709	the downwelling of cool seawater-derived fluid	downwelling	DT	IN	360	367	361
published-S0012821X15000709	cool seawater-derived fluid	fluid	VBN	VBP	363	367	367
published-S0012821X15000709	Borehole observations and sampling by scientific ocean drilling	observations	NN	CC	371	378	372
published-S0012821X15000709	sampling by scientific ocean drilling	sampling	CC	IN	374	378	374
published-S0012821X15000709	scientific ocean drilling	drilling	NN	VBZ	376	378	378
published-S0012821X15000709	ocean floor hydrothermal systems	systems	NN	CC	384	387	387
published-S0012821X15000709	the paucity of deep holes into ocean crust	paucity	DT	IN	389	396	390
published-S0012821X15000709	deep holes	holes	JJ	IN	392	393	393
published-S0012821X15000709	ocean crust	crust	NN	VBZ	395	396	396
published-S0012821X15000709	our knowledge of seafloor basalt-hydrothermal alteration	knowledge	PRP$	IN	398	405	399
published-S0012821X15000709	seafloor basalt-hydrothermal alteration	alteration	NN	.	401	405	405
published-S0012821X15000709	we	we	RB	VBP	408	408	408
published-S0012821X15000709	a high spatial resolution whole rock and mineral Sr isotope profile for ODP Site 1256	rock	JJ	CC	410	424	415
published-S0012821X15000709	mineral Sr isotope profile for ODP Site 1256	profile	NN	IN	417	424	420
published-S0012821X15000709	ODP Site 1256	Site	NNP	CD	422	424	423
published-S0012821X15000709	the first borehole to sample a complete section down to gabbros of intact upper ocean crust	borehole	JJ	TO	426	441	428
published-S0012821X15000709	a complete section	section	JJ	RP	431	433	433
published-S0012821X15000709	gabbros of intact upper ocean crust	gabbros	IN	IN	436	441	436
published-S0012821X15000709	intact upper ocean crust	crust	NN	VBN	438	441	441
published-S0012821X15000709	a fast spreading rate (Teagle et al	rate	NN	-LRB-	444	451	447
published-S0012821X15000709	Teagle et al	al	NNP	NNP	449	451	451
published-S0012821X15000709	., 2006	.	NNP	CD	452	454	452
published-S0012821X15000709	., 2006	.	NNP	CD	459	461	459
published-S0012821X15000709	Our interpretations from this profile	interpretations	PRP$	IN	464	468	465
published-S0012821X15000709	this profile	profile	DT	VBP	467	468	468
published-S0012821X15000709	detailed petrography and geochemistry of the drill cores (Alt et al., 2010;	petrography	JJ	CC	473	488	474
published-S0012821X15000709	geochemistry	geochemistry	CC	IN	476	476	476
published-S0012821X15000709	the drill cores (Alt et al	cores	NN	-LRB-	478	484	480
published-S0012821X15000709	Alt et al	al	NNP	NNP	482	484	484
published-S0012821X15000709	., 2010	.	NNP	CD	485	487	485
published-S0012821X15000709	et al	al	NNP	NNP	497	498	498
published-S0012821X15000709	., 2003)	.	NNP	CD	499	502	499
published-S0012821X15000709	Tominaga et al	Tominaga	-LRB-	NNP	508	510	508
published-S0012821X15000709	., 2009	.	NNP	CD	511	513	511
published-S0012821X15000709	We	We	.	VBP	522	522	522
published-S0012821X15000709	-horizontal and sub-vertical channelling of seawater-derived hydrothermal fluids at different levels in the ocean crust	channelling	JJ	IN	525	544	531
published-S0012821X15000709	seawater-derived hydrothermal fluids	fluids	NN	IN	533	537	537
published-S0012821X15000709	different levels in the ocean crust	levels	JJ	IN	539	544	540
published-S0012821X15000709	the ocean crust	crust	NN	CC	542	544	544
published-S0012821X15000709	a temporal model for the evolving hydrothermal system	model	JJ	IN	548	555	550
published-S0012821X15000709	the evolving hydrothermal system	system	NN	IN	552	555	555
published-S0012821X15000709	Site 1256	Site	IN	CD	557	558	557
published-S0012821X19306843	Erosion	Erosion		VBZ	0	0	0
published-S0012821X19306843	the transfer of Particulate Organic Carbon (POC)	transfer	DT	IN	2	10	3
published-S0012821X19306843	Particulate Organic Carbon (POC)	Carbon	NNP	-LRB-	5	10	7
published-S0012821X19306843	(POC)	POC	-LRB-	-RRB-	8	10	9
published-S0012821X19306843	geological basins, where its long-term preservation is helped by rapid burial and/or anoxic conditions (France-Lanord and Derry, 1997;	basins	JJ	WRB	12	37	13
published-S0012821X19306843	its long-term preservation	preservation	NN	VBZ	16	20	20
published-S0012821X19306843	rapid burial and/or anoxic conditions (France-Lanord and Derry, 1997	burial	JJ	CC	24	36	25
published-S0012821X19306843	anoxic conditions	conditions	NNP	-LRB-	27	28	28
published-S0012821X19306843	France-Lanord and Derry, 1997	Lanord	HYPH	CC	30	36	32
published-S0012821X19306843	Derry	Derry	CC	CD	34	34	34
published-S0012821X19306843	., 2007	.	NNP	CD	41	43	41
published-S0012821X19306843	., 2015	.	NNP	CD	48	50	48
published-S0012821X19306843	., 1981)	.	NNP	CD	55	58	55
published-S0012821X19306843	This	This	.	VBZ	60	60	60
published-S0012821X19306843	a key feature of the global carbon cycle	feature	JJ	IN	62	69	64
published-S0012821X19306843	the global carbon cycle	cycle	NN	VBG	66	69	69
published-S0012821X19306843	large amounts of atmospheric carbon	amounts	JJ	IN	72	76	73
published-S0012821X19306843	atmospheric carbon	carbon	JJ	IN	75	76	76
published-S0012821X19306843	the lithosphere	lithosphere	DT	.	78	79	79
published-S0012821X19306843	Erosion	Erosion	.	RB	81	81	81
published-S0012821X19306843	previously buried petrogenic carbon (OCpetro)	carbon	JJ	-LRB-	84	90	87
published-S0012821X19306843	OCpetro	OCpetro	-LRB-	-RRB-	89	89	89
published-S0012821X19306843	the Earth's surface	surface	POS	VBG	92	95	95
published-S0012821X19306843	the release of CO2 via microbial or chemical degradation (Hemingway et al., 2018	release	DT	IN	98	113	99
published-S0012821X19306843	CO2	CO2	IN	IN	101	101	101
published-S0012821X19306843	microbial or chemical degradation (Hemingway et al	degradation	JJ	-LRB-	103	110	106
published-S0012821X19306843	Hemingway et al	al	NNP	NNP	108	110	110
published-S0012821X19306843	., 2018	.	NNP	CD	111	113	111
published-S0012821X19306843	Petsch et al., 2000)	Petsch	:	NNP	115	121	115
published-S0012821X19306843	the organic pathway to carbon sequestration to be effective on geological time scales	pathway	JJ	IN	124	136	126
published-S0012821X19306843	carbon sequestration	sequestration	NN	TO	128	129	129
published-S0012821X19306843	geological time scales	scales	NN	DT	134	136	136
published-S0012821X19306843	a net transfer	transfer	JJ	VBZ	138	140	140
published-S0012821X19306843	the atmosphere-surface system	system	NN	IN	145	149	149
published-S0012821X19306843	geological storage	storage	JJ	.	151	152	152
published-S0012821X19306843	this transfer appears to be efficient in mountain belts where short, steep transport lines connect source and sink (Galy et al., 2007;	transfer	DT	VBZ	155	181	156
published-S0012821X19306843	mountain belts where short, steep transport lines connect source and sink	belts	NN	WRB	162	173	163
published-S0012821X19306843	short, steep transport lines	lines	NN	VBP	165	169	169
published-S0012821X19306843	source and sink	source	VBP	CC	171	173	171
published-S0012821X19306843	sink	sink	CC	-LRB-	173	173	173
published-S0012821X19306843	., 2007;	.	NNP	CD	178	181	178
published-S0012821X19306843	Hilton et al., 2008	al	NNP	NNP	182	187	184
published-S0012821X19306843	., 2008	.	NNP	CD	185	187	185
published-S0012821X19306843	., 2014)	.	NNP	CD	192	195	192
published-S0012821X19306843	these settings	settings	DT	VBP	197	198	198
published-S0012821X19306843	rapid tectonic recycling	recycling	JJ	CC	202	204	204
published-S0012821X19306843	carbon	carbon	CC	MD	207	207	207
published-S0012821X19306843	the atmosphere	atmosphere	DT	RB	211	212	212
published-S0012821X19306843	the OCpetro	OCpetro	DT	VBZ	216	217	217
published-S0012821X19306843	physical decay	decay	JJ	.	225	226	226
published-S0012821X19306843	Graphitization by deep burial	Graphitization	.	IN	228	231	228
published-S0012821X19306843	deep burial	burial	JJ	VBZ	230	231	231
published-S0012821X19306843	carbon	carbon	VBZ	RBR	233	233	233
published-S0012821X19306843	which	which	,	MD	237	237	237
published-S0012821X19306843	losses	losses	VB	IN	240	240	240
published-S0012821X19306843	orogenic recycling (e.g. Galy et al., 2008)	recycling	JJ	-LRB-	242	252	243
published-S0012821X19306843	e.g. Galy et al	al	NNP	NNP	245	248	248
published-S0012821X19306843	Survival rates of OCpetro during single cycles of erosion and deposition	rates	NN	IN	254	264	255
published-S0012821X19306843	OCpetro	OCpetro	IN	IN	257	257	257
published-S0012821X19306843	single cycles of erosion and deposition	cycles	JJ	IN	259	264	260
published-S0012821X19306843	erosion and deposition	erosion	IN	CC	262	264	262
published-S0012821X19306843	deposition	deposition	CC	VBP	264	264	264
published-S0012821X19306843	shorter distances between source and sink leading to better preservation (Galy et al., 2008; Hilton et al., 2008; Bouchez et al., 2010)	distances	JJR	IN	277	308	278
published-S0012821X19306843	source and sink	source	IN	CC	280	282	280
published-S0012821X19306843	sink	sink	CC	VBG	282	282	282
published-S0012821X19306843	better preservation (Galy et al., 2008; Hilton et al., 2008; Bouchez et al., 2010)	preservation	JJR	-LRB-	285	308	286
published-S0012821X19306843	Galy et al	al	NNP	NNP	288	290	290
published-S0012821X19306843	Bouchez et al	al	NNP	NNP	302	304	304
published-S0012821X19306843	high survival rates	rates	NN	DT	311	313	313
published-S0012821X19306843	the ability for OCpetro to persist over multiple cycles of burial and exhumation	ability	DT	IN	315	327	316
published-S0012821X19306843	OCpetro	OCpetro	IN	TO	318	318	318
published-S0012821X19306843	multiple cycles of burial and exhumation	cycles	JJ	IN	322	327	323
published-S0012821X19306843	burial and exhumation	burial	IN	CC	325	327	325
published-S0012821X19306843	exhumation	exhumation	CC	VBZ	327	327	327
published-S0012821X19306843	we	we	,	VBP	339	339	339
published-S0012821X19306843	this knowledge gap	gap	NN	VBG	341	343	343
published-S0012821X19306843	the rapidly exhuming mountains of Taiwan	mountains	VBG	IN	348	353	351
published-S0012821X19306843	Taiwan	Taiwan	IN	RB	353	353	353
published-S0012821X19306843	highly graphitized OCpetro	OCpetro	JJ	MD	355	357	357
published-S0012821X19306843	degradation	degradation	VB	IN	360	360	360
published-S0012821X19306843	repeated erosional cycles	cycles	JJ	.	362	364	364
published-S0012821X19306843	This	This	.	VBZ	366	366	366
published-S0012821X19306843	the prospect of progressive accumulation of POC in geological basins	prospect	DT	IN	368	377	369
published-S0012821X19306843	progressive accumulation of POC in geological basins	accumulation	JJ	IN	371	377	372
published-S0012821X19306843	POC	POC	IN	IN	374	374	374
published-S0012821X19306843	geological basins	basins	JJ	VBN	376	377	377
published-S0012821X19306843	tectonic burial	burial	JJ	VBZ	381	382	382
published-S0012821X19306843	graphitization	graphitization	VB	.	388	388	388
published-S0016703718305271	Barnacles	Barnacles		VBP	0	0	0
published-S0016703718305271	long-standing scientific interest with detailed work on taxonomy and fossil forms reaching back to Charles Darwin (e.g., Darwin, 1851, 1854)	interest	JJ	IN	4	30	8
published-S0016703718305271	detailed work on taxonomy and fossil forms reaching back to Charles Darwin (e.g., Darwin, 1851, 1854)	work	JJ	IN	10	30	11
published-S0016703718305271	taxonomy and fossil forms	taxonomy	IN	CC	13	16	13
published-S0016703718305271	fossil forms	forms	NN	VBG	15	16	16
published-S0016703718305271	Charles Darwin (e.g., Darwin, 1851, 1854)	Darwin	NNP	-LRB-	20	30	21
published-S0016703718305271	Thoracican barnacles (subclass Cirripedia)	barnacles	JJ	-LRB-	32	37	33
published-S0016703718305271	subclass Cirripedia	Cirripedia	NNP	-RRB-	35	36	36
published-S0016703718305271	the Early Paleozoic (Briggs et al	Paleozoic	NNP	-LRB-	41	47	43
published-S0016703718305271	Briggs et al	al	NNP	NNP	45	47	47
published-S0016703718305271	developed shells of phosphatic composition (Gale and Schweigert, 2016)	shells	VBN	IN	62	73	63
published-S0016703718305271	phosphatic composition (Gale and Schweigert, 2016	composition	JJ	-LRB-	65	72	66
published-S0016703718305271	Gale and Schweigert, 2016	Gale	-LRB-	CC	68	72	68
published-S0016703718305271	Schweigert	Schweigert	CC	CD	70	70	70
published-S0016703718305271	This basal clade	clade	NN	VBZ	75	77	77
published-S0016703718305271	the living genus Ibla, which has shell plates composed of a poorly ordered hydrogen-phosphate-like material (Reid et al., 2012)	Ibla	NNP	WDT	81	108	84
published-S0016703718305271	which	which	,	VBZ	86	86	86
published-S0016703718305271	shell plates composed of a poorly ordered hydrogen-phosphate-like material (Reid et al., 2012)	plates	JJ	VBN	88	108	89
published-S0016703718305271	a poorly ordered hydrogen-phosphate-like material (Reid et al., 2012)	material	JJ	-LRB-	92	108	100
published-S0016703718305271	Reid et al	al	NNP	NNP	102	104	104
published-S0016703718305271	., 2012	.	NNP	CD	105	107	105
published-S0016703718305271	Thoracicans	Thoracicans	.	VBD	110	110	110
published-S0016703718305271	shells of calcite	shells	VBD	IN	112	114	112
published-S0016703718305271	calcite	calcite	IN	IN	114	114	114
published-S0016703718305271	the Jurassic	Jurassic	DT	CC	116	117	117
published-S0016703718305271	a monophyletic clade called the Thoracicalcarea Gale (2016), which are abundant in the World’s oceans today	clade	JJ	VBN	121	140	123
published-S0016703718305271	the Thoracicalcarea Gale (2016), which are abundant in the World’s oceans today	Gale	NNP	-LRB-	125	140	127
published-S0016703718305271	which	which	,	VBP	132	132	132
published-S0016703718305271	the World’s oceans	oceans	POS	NN	136	139	139
published-S0016703718305271	Calcareous barnacles	barnacles	JJ	RB	142	143	143
published-S0016703718305271	the Bathonian (mid-Jurassic	Bathonian	DT	-LRB-	147	152	148
published-S0016703718305271	mid	mid	-LRB-	NNP	150	150	150
published-S0016703718305271	-	-	NNP	NNP	151	151	151
published-S0016703718305271	Jurassic	Jurassic	NNP	-RRB-	152	152	152
published-S0016703718305271	the end of the Jurassic (Tithonian) forms referred to the family	end	DT	IN	157	169	158
published-S0016703718305271	the Jurassic (Tithonian) forms referred to the family	forms	-RRB-	VBD	160	169	165
published-S0016703718305271	the family	family	DT	NNP	168	169	169
published-S0016703718305271	Zeugmatolepadidae	Zeugmatolepadidae	NN	VBD	170	170	170
published-S0016703718305271	epifauna	epifauna	IN	VBN	178	178	178
published-S0016703718305271	shells and driftwood (Gale, 2014, in press	shells	JJ	CC	182	191	182
published-S0016703718305271	driftwood (Gale, 2014,	driftwood	CC	-LRB-	184	189	184
published-S0016703718305271	(Gale, 2014,	Gale	-LRB-	CD	185	189	186
published-S0016703718305271	press	press	IN	-RRB-	191	191	191
published-S0016703718305271	the Lower Cretaceous (Aptian	Aptian	-LRB-	-RRB-	195	199	199
published-S0016703718305271	benthonic cirripedes of the extant families	cirripedes	JJ	IN	202	207	203
published-S0016703718305271	the extant families	families	JJ	NNP	205	207	207
published-S0016703718305271	Calanticidae and Scalpellidae	Calanticidae	NNS	CC	208	210	208
published-S0016703718305271	Scalpellidae	Scalpellidae	CC	VBD	210	210	210
published-S0016703718305271	which	which	,	VBP	213	213	213
published-S0016703718305271	deeper marine habitats	habitats	JJ	IN	216	218	218
published-S0016703718305271	the present day (Gale, 2015)	day	JJ	-LRB-	220	227	222
published-S0016703718305271	Gale, 2015)	Gale	-LRB-	CD	224	227	224
published-S0016703718305271	One group of stalked calcareous barnacles	group	CD	IN	229	234	230
published-S0016703718305271	stalked calcareous barnacles	barnacles	JJ	VBD	232	234	234
published-S0016703718305271	epiplanktonic (lepadomorphs)	lepadomorphs	-LRB-	-RRB-	236	239	238
published-S0016703718305271	Calcareous cirripedes	cirripedes	JJ	RB	241	242	242
published-S0016703718305271	marine hard substrates	substrates	JJ	IN	247	249	249
published-S0016703718305271	the Late Cretaceous (Gale and Sørensen, 2015	Gale	-LRB-	CC	251	259	255
published-S0016703718305271	Sørensen, 2015	Sørensen	CC	CD	257	259	257
published-S0016703718305271	neobalanomorphs	neobalanomorphs	CC	VBD	262	262	262
published-S0016703718305271	the Paleogene	Paleogene	DT	.	265	266	266
published-S0016703718305271	These	These	.	VBD	268	268	268
published-S0016703718305271	the Miocene	Miocene	DT	DT	274	275	275
published-S0016703718305271	these sessile forms	forms	NN	VBD	276	278	278
published-S0016703718305271	shallow marine habitats	habitats	JJ	.	288	290	290
published-S0016703718305271	they	they	NN	VBP	293	293	293
published-S0016703718305271	a wide range of habitats from the intertidal zone	range	JJ	IN	295	303	297
published-S0016703718305271	habitats from the intertidal zone	habitats	IN	IN	299	303	299
published-S0016703718305271	the intertidal zone	zone	JJ	RP	301	303	303
published-S0016703718305271	deep sea trenches in the modern oceans (Foster, 1987)	trenches	NN	IN	306	317	308
published-S0016703718305271	the modern oceans (Foster, 1987)	oceans	JJ	-LRB-	310	317	312
published-S0016703718305271	Foster, 1987)	Foster	-LRB-	CD	314	317	314
published-S0016703718305271	Calcareous barnacles	barnacles	JJ	VBP	319	320	320
published-S0016703718305271	their shells	shells	PRP$	IN	322	323	323
published-S0016703718305271	a chitinous cuticle in a succession of very thin layers in synchronicity with the tidal cycle (Bourget, 1987) or endogenous semi-diurnal rhythm (Bourget and Crisp, 1975)	cuticle	JJ	IN	325	358	327
published-S0016703718305271	a succession of very thin layers in synchronicity with the tidal cycle (Bourget, 1987) or endogenous semi-diurnal rhythm (Bourget and Crisp, 1975)	succession	DT	IN	329	358	330
published-S0016703718305271	very thin layers	layers	JJ	IN	332	334	334
published-S0016703718305271	synchronicity with the tidal cycle (Bourget, 1987) or endogenous semi-diurnal rhythm (Bourget and Crisp, 1975)	synchronicity	IN	IN	336	358	336
published-S0016703718305271	the tidal cycle (Bourget, 1987) or endogenous semi-diurnal rhythm (Bourget and Crisp, 1975)	cycle	JJ	-LRB-	338	358	340
published-S0016703718305271	Bourget, 1987) or endogenous semi-diurnal rhythm (Bourget and Crisp, 1975	Bourget	-LRB-	CD	342	357	342
published-S0016703718305271	endogenous semi-diurnal rhythm (Bourget and Crisp, 1975	rhythm	JJ	-LRB-	347	357	351
